time,CH1,CH2
   0.187750,   2.600000,   3.520000
   0.188000,   2.560000,   3.520000
   0.188250,   2.520000,   3.520000
   0.188500,   2.480000,   3.520000
   0.188750,   2.440000,   3.520000
   0.189000,   2.400000,   3.520000
   0.189250,   2.360000,   3.520000
   0.189500,   2.320000,   3.520000
   0.189750,   2.240000,   3.520000
   0.190000,   2.200000,   3.520000
   0.190250,   2.160000,   3.520000
   0.190500,   2.080000,   3.520000
   0.190750,   2.040000,   3.520000
   0.191000,   2.000000,   3.520000
   0.191250,   1.920000,   3.520000
   0.191500,   1.840000,   3.520000
   0.191750,   1.800000,   3.520000
   0.192000,   1.760000,   3.520000
   0.192250,   1.680000,   3.520000
   0.192500,   1.600000,   3.520000
   0.192750,   1.560000,   3.520000
   0.193000,   1.480000,   3.520000
   0.193250,   1.440000,   3.520000
   0.193500,   1.360000,   3.520000
   0.193750,   1.280000,   3.520000
   0.194000,   1.200000,   3.520000
   0.194250,   1.160000,   3.520000
   0.194500,   1.080000,   3.520000
   0.194750,   1.000000,   3.520000
   0.195000,   0.960000,   3.520000
   0.195250,   0.880000,   3.520000
   0.195500,   0.800000,   3.520000
   0.195750,   0.720000,   3.520000
   0.196000,   0.640000,   3.520000
   0.196250,   0.600000,   3.520000
   0.196500,   0.520000,   3.520000
   0.196750,   0.440000,   3.520000
   0.197000,   0.360000,   3.520000
   0.197250,   0.280000,   3.520000
   0.197500,   0.200000,   3.520000
   0.197750,   0.120000,   3.520000
   0.198000,   0.080000,   3.520000
   0.198250,   0.000000,   3.520000
   0.198500,  -0.080000,   3.520000
   0.198750,  -0.160000,   3.520000
   0.199000,  -0.240000,   3.520000
   0.199250,  -0.320000,   3.520000
   0.199500,  -0.400000,   3.520000
   0.199750,  -0.440000,   3.520000
   0.200000,  -0.520000,   3.520000
   0.200250,  -0.600000,   3.520000
   0.200500,  -0.640000,   3.520000
   0.200750,  -0.720000,   3.520000
   0.201000,  -0.800000,   3.520000
   0.201250,  -0.880000,   3.520000
   0.201500,  -0.960000,   3.520000
   0.201750,  -1.000000,   3.520000
   0.202000,  -1.080000,   3.520000
   0.202250,  -1.160000,   3.520000
   0.202500,  -1.200000,   3.520000
   0.202750,  -1.280000,   3.520000
   0.203000,  -1.360000,   3.520000
   0.203250,  -1.400000,   3.520000
   0.203500,  -1.480000,   3.520000
   0.203750,  -1.520000,   3.520000
   0.204000,  -1.600000,   3.520000
   0.204250,  -1.640000,   3.520000
   0.204500,  -1.680000,   3.520000
   0.204750,  -1.760000,   3.520000
   0.205000,  -1.840000,   3.520000
   0.205250,  -1.880000,   3.520000
   0.205500,  -1.960000,   3.520000
   0.205750,  -2.000000,   3.520000
   0.206000,  -2.040000,   3.520000
   0.206250,  -2.120000,   3.520000
   0.206500,  -2.160000,   3.520000
   0.206750,  -2.200000,   3.520000
   0.207000,  -2.240000,   3.520000
   0.207250,  -2.280000,   3.520000
   0.207500,  -2.320000,   3.520000
   0.207750,  -2.360000,   3.520000
   0.208000,  -2.400000,   3.520000
   0.208250,  -2.440000,   3.520000
   0.208500,  -2.480000,   3.520000
   0.208750,  -2.520000,   3.520000
   0.209000,  -2.560000,   3.520000
   0.209250,  -2.600000,   3.520000
   0.209500,  -2.640000,   3.520000
   0.209750,  -2.640000,   3.520000
   0.210000,  -2.680000,   3.520000
   0.210250,  -2.720000,   3.520000
   0.210500,  -2.720000,   3.520000
   0.210750,  -2.760000,   3.520000
   0.211000,  -2.800000,   3.520000
   0.211250,  -2.800000,   3.520000
   0.211500,  -2.800000,   3.520000
   0.211750,  -2.800000,   3.520000
   0.212000,  -2.840000,   3.520000
   0.212250,  -2.840000,   3.520000
   0.212500,  -2.840000,   3.520000
   0.212750,  -2.840000,   3.520000
   0.213000,  -2.880000,   3.520000
   0.213250,  -2.880000,   3.520000
   0.213500,  -2.880000,   3.520000
   0.213750,  -2.880000,   3.520000
   0.214000,  -2.880000,   3.520000
   0.214250,  -2.880000,   3.520000
   0.214500,  -2.880000,   3.520000
   0.214750,  -2.880000,   3.520000
   0.215000,  -2.840000,   3.520000
   0.215250,  -2.840000,   3.520000
   0.215500,  -2.840000,   3.520000
   0.215750,  -2.840000,   3.520000
   0.216000,  -2.800000,   3.520000
   0.216250,  -2.800000,   3.520000
   0.216500,  -2.760000,   3.520000
   0.216750,  -2.760000,   3.520000
   0.217000,  -2.720000,   3.520000
   0.217250,  -2.720000,   3.520000
   0.217500,  -2.680000,   3.520000
   0.217750,  -2.640000,   3.520000
   0.218000,  -2.640000,   3.520000
   0.218250,  -2.600000,   3.520000
   0.218500,  -2.560000,   3.520000
   0.218750,  -2.520000,   3.520000
   0.219000,  -2.480000,   3.520000
   0.219250,  -2.440000,   3.520000
   0.219500,  -2.400000,   3.520000
   0.219750,  -2.360000,   3.520000
   0.220000,  -2.320000,   3.520000
   0.220250,  -2.280000,   3.520000
   0.220500,  -2.240000,   3.520000
   0.220750,  -2.200000,   3.520000
   0.221000,  -2.160000,   3.520000
   0.221250,  -2.120000,   3.520000
   0.221500,  -2.040000,   3.520000
   0.221750,  -2.000000,   3.520000
   0.222000,  -1.960000,   3.520000
   0.222250,  -1.880000,   3.520000
   0.222500,  -1.840000,   3.520000
   0.222750,  -1.760000,   3.520000
   0.223000,  -1.680000,   3.520000
   0.223250,  -1.680000,   3.520000
   0.223500,  -1.600000,   3.520000
   0.223750,  -1.520000,   3.520000
   0.224000,  -1.480000,   3.520000
   0.224250,  -1.400000,   3.520000
   0.224500,  -1.360000,   3.520000
   0.224750,  -1.280000,   3.520000
   0.225000,  -1.200000,   3.520000
   0.225250,  -1.160000,   3.520000
   0.225500,  -1.080000,   3.520000
   0.225750,  -1.000000,   3.520000
   0.226000,  -0.920000,   3.520000
   0.226250,  -0.880000,   3.520000
   0.226500,  -0.800000,   3.520000
   0.226750,  -0.720000,   3.520000
   0.227000,  -0.680000,   3.520000
   0.227250,  -0.600000,   3.520000
   0.227500,  -0.520000,   3.520000
   0.227750,  -0.440000,   3.520000
   0.228000,  -0.400000,   3.520000
   0.228250,  -0.320000,   3.520000
   0.228500,  -0.240000,   3.520000
   0.228750,  -0.160000,   3.520000
   0.229000,  -0.080000,   3.520000
   0.229250,   0.000000,   3.520000
   0.229500,   0.080000,   3.520000
   0.229750,   0.120000,   3.520000
   0.230000,   0.200000,   3.520000
   0.230250,   0.280000,   3.520000
   0.230500,   0.360000,   3.520000
   0.230750,   0.440000,   3.520000
   0.231000,   0.520000,   3.520000
   0.231250,   0.600000,   3.520000
   0.231500,   0.640000,   3.520000
   0.231750,   0.720000,   3.520000
   0.232000,   0.800000,   3.520000
   0.232250,   0.880000,   3.520000
   0.232500,   0.960000,   3.520000
   0.232750,   1.000000,   3.520000
   0.233000,   1.080000,   3.520000
   0.233250,   1.160000,   3.520000
   0.233500,   1.240000,   3.520000
   0.233750,   1.280000,   3.520000
   0.234000,   1.360000,   3.520000
   0.234250,   1.440000,   3.520000
   0.234500,   1.480000,   3.520000
   0.234750,   1.560000,   3.520000
   0.235000,   1.600000,   3.520000
   0.235250,   1.680000,   3.520000
   0.235500,   1.760000,   3.520000
   0.235750,   1.800000,   3.520000
   0.236000,   1.840000,   3.520000
   0.236250,   1.920000,   3.520000
   0.236500,   2.000000,   3.520000
   0.236750,   2.040000,   3.520000
   0.237000,   2.080000,   3.520000
   0.237250,   2.160000,   3.520000
   0.237500,   2.200000,   3.520000
   0.237750,   2.240000,   3.520000
   0.238000,   2.320000,   3.520000
   0.238250,   2.360000,   3.520000
   0.238500,   2.400000,   3.520000
   0.238750,   2.440000,   3.520000
   0.239000,   2.480000,   3.520000
   0.239250,   2.520000,   3.520000
   0.239500,   2.560000,   3.520000
   0.239750,   2.600000,   3.520000
   0.240000,   2.640000,   3.520000
   0.240250,   2.680000,   3.520000
   0.240500,   2.720000,   3.520000
   0.240750,   2.760000,   3.520000
   0.241000,   2.800000,   3.520000
   0.241250,   2.800000,   3.520000
   0.241500,   2.840000,   3.520000
   0.241750,   2.880000,   3.520000
   0.242000,   2.880000,   3.520000
   0.242250,   2.920000,   3.520000
   0.242500,   2.960000,   3.520000
   0.242750,   2.960000,   3.520000
   0.243000,   2.960000,   3.520000
   0.243250,   3.000000,   3.520000
   0.243500,   3.000000,   3.520000
   0.243750,   3.000000,   3.520000
   0.244000,   3.000000,   3.520000
   0.244250,   3.040000,   3.520000
   0.244500,   3.040000,   3.520000
   0.244750,   3.040000,   3.520000
   0.245000,   3.040000,   3.520000
   0.245250,   3.040000,   3.520000
   0.245500,   3.040000,   3.520000
   0.245750,   3.040000,   3.520000
   0.246000,   3.040000,   3.520000
   0.246250,   3.040000,   3.520000
   0.246500,   3.040000,   3.520000
   0.246750,   3.000000,   3.520000
   0.247000,   3.000000,   3.520000
   0.247250,   2.960000,   3.520000
   0.247500,   2.960000,   3.520000
   0.247750,   2.960000,   3.520000
   0.248000,   2.920000,   3.520000
   0.248250,   2.920000,   3.520000
   0.248500,   2.880000,   3.520000
   0.248750,   2.840000,   3.520000
   0.249000,   2.840000,   3.520000
   0.249250,   2.800000,   3.520000
   0.249500,   2.760000,   3.520000
   0.249750,   2.760000,   3.520000
   0.250000,   2.680000,   3.520000
   0.250250,   2.680000,   3.520000
   0.250500,   2.640000,   3.520000
   0.250750,   2.600000,   3.520000
   0.251000,   2.560000,   3.520000
   0.251250,   2.520000,   3.520000
   0.251500,   2.480000,   3.520000
   0.251750,   2.440000,   3.520000
   0.252000,   2.400000,   3.520000
   0.252250,   2.320000,   3.520000
   0.252500,   2.280000,   3.520000
   0.252750,   2.240000,   3.520000
   0.253000,   2.200000,   3.520000
   0.253250,   2.160000,   3.520000
   0.253500,   2.080000,   3.520000
   0.253750,   2.040000,   3.520000
   0.254000,   1.960000,   3.520000
   0.254250,   1.920000,   3.520000
   0.254500,   1.840000,   3.520000
   0.254750,   1.800000,   3.520000
   0.255000,   1.720000,   3.520000
   0.255250,   1.680000,   3.520000
   0.255500,   1.600000,   3.520000
   0.255750,   1.560000,   3.520000
   0.256000,   1.480000,   3.520000
   0.256250,   1.400000,   3.520000
   0.256500,   1.320000,   3.520000
   0.256750,   1.280000,   3.520000
   0.257000,   1.200000,   3.520000
   0.257250,   1.160000,   3.520000
   0.257500,   1.040000,   3.520000
   0.257750,   1.000000,   3.520000
   0.258000,   0.920000,   3.520000
   0.258250,   0.840000,   3.520000
   0.258500,   0.760000,   3.520000
   0.258750,   0.720000,   3.520000
   0.259000,   0.640000,   3.520000
   0.259250,   0.560000,   3.520000
   0.259500,   0.520000,   3.520000
   0.259750,   0.440000,   3.520000
   0.260000,   0.360000,   3.520000
   0.260250,   0.280000,   3.520000
   0.260500,   0.200000,   3.520000
   0.260750,   0.120000,   3.520000
   0.261000,   0.040000,   3.520000
   0.261250,  -0.040000,   3.520000
   0.261500,  -0.120000,   3.520000
   0.261750,  -0.200000,   3.520000
   0.262000,  -0.280000,   3.520000
   0.262250,  -0.320000,   3.520000
   0.262500,  -0.400000,   3.520000
   0.262750,  -0.480000,   3.520000
   0.263000,  -0.560000,   3.520000
   0.263250,  -0.600000,   3.520000
   0.263500,  -0.680000,   3.520000
   0.263750,  -0.760000,   3.520000
   0.264000,  -0.800000,   3.520000
   0.264250,  -0.880000,   3.520000
   0.264500,  -0.960000,   3.520000
   0.264750,  -1.000000,   3.520000
   0.265000,  -1.120000,   3.520000
   0.265250,  -1.160000,   3.520000
   0.265500,  -1.240000,   3.520000
   0.265750,  -1.280000,   3.520000
   0.266000,  -1.360000,   3.520000
   0.266250,  -1.440000,   3.520000
   0.266500,  -1.480000,   3.520000
   0.266750,  -1.560000,   3.520000
   0.267000,  -1.600000,   3.520000
   0.267250,  -1.680000,   3.520000
   0.267500,  -1.720000,   3.520000
   0.267750,  -1.760000,   3.520000
   0.268000,  -1.840000,   3.520000
   0.268250,  -1.920000,   3.520000
   0.268500,  -1.960000,   3.520000
   0.268750,  -2.000000,   3.520000
   0.269000,  -2.080000,   3.520000
   0.269250,  -2.120000,   3.520000
   0.269500,  -2.160000,   3.520000
   0.269750,  -2.200000,   3.520000
   0.270000,  -2.240000,   3.520000
   0.270250,  -2.280000,   3.520000
   0.270500,  -2.320000,   3.520000
   0.270750,  -2.360000,   3.520000
   0.271000,  -2.400000,   3.520000
   0.271250,  -2.480000,   3.520000
   0.271500,  -2.520000,   3.520000
   0.271750,  -2.520000,   3.520000
   0.272000,  -2.560000,   3.520000
   0.272250,  -2.600000,   3.520000
   0.272500,  -2.640000,   3.520000
   0.272750,  -2.640000,   3.520000
   0.273000,  -2.680000,   3.520000
   0.273250,  -2.720000,   3.520000
   0.273500,  -2.720000,   3.520000
   0.273750,  -2.760000,   3.520000
   0.274000,  -2.800000,   3.520000
   0.274250,  -2.800000,   3.520000
   0.274500,  -2.800000,   3.520000
   0.274750,  -2.840000,   3.520000
   0.275000,  -2.840000,   3.520000
   0.275250,  -2.840000,   3.520000
   0.275500,  -2.840000,   3.520000
   0.275750,  -2.880000,   3.520000
   0.276000,  -2.880000,   3.520000
   0.276250,  -2.880000,   3.520000
   0.276500,  -2.880000,   3.520000
   0.276750,  -2.880000,   3.520000
   0.277000,  -2.880000,   3.520000
   0.277250,  -2.880000,   3.520000
   0.277500,  -2.880000,   3.520000
   0.277750,  -2.840000,   3.520000
   0.278000,  -2.840000,   3.520000
   0.278250,  -2.840000,   3.520000
   0.278500,  -2.800000,   3.520000
   0.278750,  -2.800000,   3.520000
   0.279000,  -2.800000,   3.520000
   0.279250,  -2.800000,   3.520000
   0.279500,  -2.760000,   3.520000
   0.279750,  -2.720000,   3.520000
   0.280000,  -2.720000,   3.520000
   0.280250,  -2.680000,   3.520000
   0.280500,  -2.680000,   3.520000
   0.280750,  -2.640000,   3.520000
   0.281000,  -2.640000,   3.520000
   0.281250,  -2.560000,   3.520000
   0.281500,  -2.560000,   3.520000
   0.281750,  -2.520000,   3.520000
   0.282000,  -2.480000,   3.520000
   0.282250,  -2.440000,   3.520000
   0.282500,  -2.400000,   3.520000
   0.282750,  -2.360000,   3.520000
   0.283000,  -2.320000,   3.520000
   0.283250,  -2.280000,   3.520000
   0.283500,  -2.240000,   3.520000
   0.283750,  -2.200000,   3.520000
   0.284000,  -2.120000,   3.520000
   0.284250,  -2.080000,   3.520000
   0.284500,  -2.040000,   3.520000
   0.284750,  -1.960000,   3.520000
   0.285000,  -1.920000,   3.520000
   0.285250,  -1.880000,   3.520000
   0.285500,  -1.800000,   3.520000
   0.285750,  -1.760000,   3.520000
   0.286000,  -1.680000,   3.520000
   0.286250,  -1.640000,   3.520000
   0.286500,  -1.600000,   3.520000
   0.286750,  -1.520000,   3.520000
   0.287000,  -1.440000,   3.520000
   0.287250,  -1.400000,   3.520000
   0.287500,  -1.320000,   3.520000
   0.287750,  -1.280000,   3.520000
   0.288000,  -1.200000,   3.520000
   0.288250,  -1.120000,   3.520000
   0.288500,  -1.040000,   3.520000
   0.288750,  -1.000000,   3.520000
   0.289000,  -0.920000,   3.520000
   0.289250,  -0.840000,   3.520000
   0.289500,  -0.760000,   3.520000
   0.289750,  -0.720000,   3.520000
   0.290000,  -0.640000,   3.520000
   0.290250,  -0.600000,   3.520000
   0.290500,  -0.520000,   3.520000
   0.290750,  -0.440000,   3.520000
   0.291000,  -0.360000,   3.520000
   0.291250,  -0.320000,   3.520000
   0.291500,  -0.200000,   3.520000
   0.291750,  -0.160000,   3.520000
   0.292000,  -0.080000,   3.520000
   0.292250,   0.040000,   3.520000
   0.292500,   0.080000,   3.520000
   0.292750,   0.160000,   3.520000
   0.293000,   0.240000,   3.520000
   0.293250,   0.320000,   3.520000
   0.293500,   0.400000,   3.520000
   0.293750,   0.440000,   3.520000
   0.294000,   0.520000,   3.520000
   0.294250,   0.600000,   3.520000
   0.294500,   0.680000,   3.520000
   0.294750,   0.760000,   3.520000
   0.295000,   0.800000,   3.520000
   0.295250,   0.880000,   3.520000
   0.295500,   0.960000,   3.520000
   0.295750,   1.040000,   3.520000
   0.296000,   1.080000,   3.520000
   0.296250,   1.160000,   3.520000
   0.296500,   1.240000,   3.520000
   0.296750,   1.280000,   3.520000
   0.297000,   1.360000,   3.520000
   0.297250,   1.440000,   3.520000
   0.297500,   1.520000,   3.520000
   0.297750,   1.560000,   3.520000
   0.298000,   1.640000,   3.520000
   0.298250,   1.680000,   3.520000
   0.298500,   1.760000,   3.520000
   0.298750,   1.800000,   3.520000
   0.299000,   1.880000,   3.520000
   0.299250,   1.920000,   3.520000
   0.299500,   2.000000,   3.520000
   0.299750,   2.080000,   3.520000
   0.300000,   2.120000,   3.520000
   0.300250,   2.160000,   3.520000
   0.300500,   2.200000,   3.520000
   0.300750,   2.280000,   3.520000
   0.301000,   2.320000,   3.520000
   0.301250,   2.360000,   3.520000
   0.301500,   2.400000,   3.520000
   0.301750,   2.440000,   3.520000
   0.302000,   2.480000,   3.520000
   0.302250,   2.520000,   3.520000
   0.302500,   2.600000,   3.520000
   0.302750,   2.600000,   3.520000
   0.303000,   2.680000,   3.520000
   0.303250,   2.680000,   3.520000
   0.303500,   2.720000,   3.520000
   0.303750,   2.760000,   3.520000
   0.304000,   2.800000,   3.520000
   0.304250,   2.800000,   3.520000
   0.304500,   2.840000,   3.520000
   0.304750,   2.880000,   3.520000
   0.305000,   2.880000,   3.520000
   0.305250,   2.920000,   3.520000
   0.305500,   2.920000,   3.520000
   0.305750,   2.960000,   3.520000
   0.306000,   2.960000,   3.520000
   0.306250,   3.000000,   3.520000
   0.306500,   3.000000,   3.520000
   0.306750,   3.000000,   3.520000
   0.307000,   3.040000,   3.520000
   0.307250,   3.040000,   3.520000
   0.307500,   3.040000,   3.520000
   0.307750,   3.040000,   3.520000
   0.308000,   3.080000,   3.520000
   0.308250,   3.040000,   3.520000
   0.308500,   3.040000,   3.520000
   0.308750,   3.040000,   3.520000
   0.309000,   3.040000,   3.520000
   0.309250,   3.000000,   3.520000
   0.309500,   3.040000,   3.520000
   0.309750,   3.000000,   3.520000
   0.310000,   3.000000,   3.520000
   0.310250,   3.000000,   3.520000
   0.310500,   2.960000,   3.520000
   0.310750,   2.960000,   3.520000
   0.311000,   2.920000,   3.520000
   0.311250,   2.920000,   3.520000
   0.311500,   2.880000,   3.520000
   0.311750,   2.840000,   3.520000
   0.312000,   2.840000,   3.520000
   0.312250,   2.800000,   3.520000
   0.312500,   2.760000,   3.520000
   0.312750,   2.720000,   3.520000
   0.313000,   2.680000,   3.520000
   0.313250,   2.680000,   3.520000
   0.313500,   2.640000,   3.520000
   0.313750,   2.600000,   3.520000
   0.314000,   2.560000,   3.520000
   0.314250,   2.520000,   3.520000
   0.314500,   2.480000,   3.520000
   0.314750,   2.400000,   3.520000
   0.315000,   2.400000,   3.520000
   0.315250,   2.320000,   3.520000
   0.315500,   2.280000,   3.520000
   0.315750,   2.240000,   3.520000
   0.316000,   2.200000,   3.520000
   0.316250,   2.120000,   3.520000
   0.316500,   2.080000,   3.520000
   0.316750,   2.000000,   3.520000
   0.317000,   1.960000,   3.520000
   0.317250,   1.880000,   3.520000
   0.317500,   1.840000,   3.520000
   0.317750,   1.760000,   3.520000
   0.318000,   1.720000,   3.520000
   0.318250,   1.640000,   3.520000
   0.318500,   1.600000,   3.520000
   0.318750,   1.520000,   3.520000
   0.319000,   1.440000,   3.520000
   0.319250,   1.400000,   3.520000
   0.319500,   1.320000,   3.520000
   0.319750,   1.240000,   3.520000
   0.320000,   1.200000,   3.520000
   0.320250,   1.120000,   3.520000
   0.320500,   1.040000,   3.520000
   0.320750,   0.960000,   3.520000
   0.321000,   0.920000,   3.520000
   0.321250,   0.840000,   3.520000
   0.321500,   0.760000,   3.520000
   0.321750,   0.720000,   3.520000
   0.322000,   0.640000,   3.520000
   0.322250,   0.560000,   3.520000
   0.322500,   0.480000,   3.520000
   0.322750,   0.400000,   3.520000
   0.323000,   0.320000,   3.520000
   0.323250,   0.240000,   3.520000
   0.323500,   0.160000,   3.520000
   0.323750,   0.120000,   3.520000
   0.324000,   0.040000,   3.520000
   0.324250,  -0.040000,   3.520000
   0.324500,  -0.120000,   3.520000
   0.324750,  -0.200000,   3.520000
   0.325000,  -0.280000,   3.520000
   0.325250,  -0.360000,   3.520000
   0.325500,  -0.400000,   3.520000
   0.325750,  -0.480000,   3.520000
   0.326000,  -0.560000,   3.520000
   0.326250,  -0.640000,   3.520000
   0.326500,  -0.680000,   3.520000
   0.326750,  -0.760000,   3.520000
   0.327000,  -0.840000,   3.520000
   0.327250,  -0.920000,   3.520000
   0.327500,  -0.960000,   3.520000
   0.327750,  -1.040000,   3.520000
   0.328000,  -1.120000,   3.520000
   0.328250,  -1.160000,   3.520000
   0.328500,  -1.240000,   3.520000
   0.328750,  -1.320000,   3.520000
   0.329000,  -1.360000,   3.520000
   0.329250,  -1.440000,   3.520000
   0.329500,  -1.520000,   3.520000
   0.329750,  -1.560000,   3.520000
   0.330000,  -1.640000,   3.520000
   0.330250,  -1.680000,   3.520000
   0.330500,  -1.720000,   3.520000
   0.330750,  -1.800000,   3.520000
   0.331000,  -1.880000,   3.520000
   0.331250,  -1.920000,   3.520000
   0.331500,  -1.960000,   3.520000
   0.331750,  -2.040000,   3.520000
   0.332000,  -2.080000,   3.520000
   0.332250,  -2.120000,   3.520000
   0.332500,  -2.160000,   3.520000
   0.332750,  -2.200000,   3.520000
   0.333000,  -2.280000,   3.520000
   0.333250,  -2.320000,   3.520000
   0.333500,  -2.320000,   3.520000
   0.333750,  -2.400000,   3.520000
   0.334000,  -2.440000,   3.520000
   0.334250,  -2.480000,   3.520000
   0.334500,  -2.520000,   3.520000
   0.334750,  -2.560000,   3.520000
   0.335000,  -2.560000,   3.520000
   0.335250,  -2.600000,   3.520000
   0.335500,  -2.640000,   3.520000
   0.335750,  -2.680000,   3.520000
   0.336000,  -2.680000,   3.520000
   0.336250,  -2.720000,   3.520000
   0.336500,  -2.720000,   3.520000
   0.336750,  -2.760000,   3.520000
   0.337000,  -2.760000,   3.520000
   0.337250,  -2.800000,   3.520000
   0.337500,  -2.800000,   3.520000
   0.337750,  -2.840000,   3.520000
   0.338000,  -2.840000,   3.520000
   0.338250,  -2.840000,   3.520000
   0.338500,  -2.880000,   3.520000
   0.338750,  -2.880000,   3.520000
   0.339000,  -2.880000,   3.520000
   0.339250,  -2.880000,   3.520000
   0.339500,  -2.880000,   3.520000
   0.339750,  -2.880000,   3.520000
   0.340000,  -2.880000,   3.520000
   0.340250,  -2.880000,   3.520000
   0.340500,  -2.880000,   3.520000
   0.340750,  -2.840000,   3.520000
   0.341000,  -2.840000,   3.520000
   0.341250,  -2.840000,   3.520000
   0.341500,  -2.840000,   3.520000
   0.341750,  -2.800000,   3.520000
   0.342000,  -2.800000,   3.520000
   0.342250,  -2.800000,   3.520000
   0.342500,  -2.760000,   3.520000
   0.342750,  -2.760000,   3.520000
   0.343000,  -2.720000,   3.520000
   0.343250,  -2.680000,   3.520000
   0.343500,  -2.680000,   3.520000
   0.343750,  -2.640000,   3.520000
   0.344000,  -2.600000,   3.520000
   0.344250,  -2.560000,   3.520000
   0.344500,  -2.560000,   3.520000
   0.344750,  -2.520000,   3.520000
   0.345000,  -2.480000,   3.520000
   0.345250,  -2.440000,   3.520000
   0.345500,  -2.400000,   3.520000
   0.345750,  -2.360000,   3.520000
   0.346000,  -2.320000,   3.520000
   0.346250,  -2.280000,   3.520000
   0.346500,  -2.240000,   3.520000
   0.346750,  -2.160000,   3.520000
   0.347000,  -2.120000,   3.520000
   0.347250,  -2.080000,   3.520000
   0.347500,  -2.040000,   3.520000
   0.347750,  -1.960000,   3.520000
   0.348000,  -1.920000,   3.520000
   0.348250,  -1.880000,   3.520000
   0.348500,  -1.800000,   3.520000
   0.348750,  -1.760000,   3.520000
   0.349000,  -1.680000,   3.520000
   0.349250,  -1.640000,   3.520000
   0.349500,  -1.560000,   3.520000
   0.349750,  -1.520000,   3.520000
   0.350000,  -1.440000,   3.520000
   0.350250,  -1.360000,   3.520000
   0.350500,  -1.320000,   3.520000
   0.350750,  -1.240000,   3.520000
   0.351000,  -1.200000,   3.520000
   0.351250,  -1.120000,   3.520000
   0.351500,  -1.040000,   3.520000
   0.351750,  -0.960000,   3.520000
   0.352000,  -0.920000,   3.520000
   0.352250,  -0.840000,   3.520000
   0.352500,  -0.760000,   3.520000
   0.352750,  -0.720000,   3.520000
   0.353000,  -0.640000,   3.520000
   0.353250,  -0.560000,   3.520000
   0.353500,  -0.480000,   3.520000
   0.353750,  -0.400000,   3.520000
   0.354000,  -0.360000,   3.520000
   0.354250,  -0.280000,   3.520000
   0.354500,  -0.200000,   3.520000
   0.354750,  -0.120000,   3.520000
   0.355000,  -0.040000,   3.520000
   0.355250,   0.040000,   3.520000
   0.355500,   0.120000,   3.520000
   0.355750,   0.160000,   3.520000
   0.356000,   0.240000,   3.520000
   0.356250,   0.320000,   3.520000
   0.356500,   0.400000,   3.520000
   0.356750,   0.480000,   3.520000
   0.357000,   0.560000,   3.520000
   0.357250,   0.640000,   3.520000
   0.357500,   0.680000,   3.520000
   0.357750,   0.760000,   3.520000
   0.358000,   0.800000,   3.520000
   0.358250,   0.880000,   3.520000
   0.358500,   0.960000,   3.520000
   0.358750,   1.040000,   3.520000
   0.359000,   1.120000,   3.520000
   0.359250,   1.200000,   3.520000
   0.359500,   1.240000,   3.520000
   0.359750,   1.320000,   3.520000
   0.360000,   1.400000,   3.520000
   0.360250,   1.480000,   3.520000
   0.360500,   1.520000,   3.520000
   0.360750,   1.600000,   3.520000
   0.361000,   1.640000,   3.520000
   0.361250,   1.720000,   3.520000
   0.361500,   1.760000,   3.520000
   0.361750,   1.840000,   3.520000
   0.362000,   1.880000,   3.520000
   0.362250,   1.960000,   3.520000
   0.362500,   2.000000,   3.520000
   0.362750,   2.080000,   3.520000
   0.363000,   2.120000,   3.520000
   0.363250,   2.160000,   3.520000
   0.363500,   2.240000,   3.520000
   0.363750,   2.280000,   3.520000
   0.364000,   2.320000,   3.520000
   0.364250,   2.360000,   3.520000
   0.364500,   2.400000,   3.520000
   0.364750,   2.440000,   3.520000
   0.365000,   2.520000,   3.520000
   0.365250,   2.560000,   3.520000
   0.365500,   2.600000,   3.520000
   0.365750,   2.640000,   3.520000
   0.366000,   2.680000,   3.520000
   0.366250,   2.680000,   3.520000
   0.366500,   2.720000,   3.520000
   0.366750,   2.760000,   3.520000
   0.367000,   2.800000,   3.520000
   0.367250,   2.840000,   3.520000
   0.367500,   2.840000,   3.520000
   0.367750,   2.880000,   3.520000
   0.368000,   2.920000,   3.520000
   0.368250,   2.920000,   3.520000
   0.368500,   2.960000,   3.520000
   0.368750,   2.960000,   3.520000
   0.369000,   2.960000,   3.520000
   0.369250,   3.000000,   3.520000
   0.369500,   3.000000,   3.520000
   0.369750,   3.000000,   3.520000
   0.370000,   3.040000,   3.520000
   0.370250,   3.040000,   3.520000
   0.370500,   3.040000,   3.520000
   0.370750,   3.040000,   3.520000
   0.371000,   3.040000,   3.520000
   0.371250,   3.040000,   3.520000
   0.371500,   3.040000,   3.520000
   0.371750,   3.040000,   3.520000
   0.372000,   3.040000,   3.520000
   0.372250,   3.040000,   3.520000
   0.372500,   3.000000,   3.520000
   0.372750,   3.000000,   3.520000
   0.373000,   3.000000,   3.520000
   0.373250,   3.000000,   3.520000
   0.373500,   2.960000,   3.520000
   0.373750,   2.920000,   3.520000
   0.374000,   2.920000,   3.520000
   0.374250,   2.880000,   3.520000
   0.374500,   2.880000,   3.520000
   0.374750,   2.840000,   3.520000
   0.375000,   2.800000,   3.520000
   0.375250,   2.800000,   3.520000
   0.375500,   2.760000,   3.520000
   0.375750,   2.720000,   3.520000
   0.376000,   2.680000,   3.520000
   0.376250,   2.640000,   3.520000
   0.376500,   2.600000,   3.520000
